,id1,name,weibo_num,follow,follower,id_tiezi,time,hanzi,comment_num,zan,zhuanfa
49,1618051664,头条新闻,180254,1588,77585671,4407339581309491,2019-08-20,消防员练操时突然出警领舞老师一回头懵了暖视频月日广东揭阳消防空港大队消防员们正在跟随外聘的舞蹈老师训练搏击操不料过程中突然警铃响了消防员迅速出动而舞蹈老师由于戴着耳机丝毫未察觉还在认真领舞直到转身时才发现背后已空无一人她一脸蒙的表情让人心疼又想笑消防队全文,626,13943,455
50,1618051664,头条新闻,180254,1588,77585671,4407335302709571,2019-08-20,开饭啦韭菜盒子手抓饼包的韭菜盒子也太好吃了吧外皮酥脆内馅丰富而且做法超超超简单吃完说话口气都大了啊添饭小哥哥的微博视频,213,1118,761
51,1618051664,头条新闻,180254,1588,77585671,4407329808069825,2019-08-20,男子拒绝分手杀死女友事后再用女友遗容人脸识别申请网贷女友小丽提出分手争执后张某趁女友熟睡将其勒死抛尸途中拿出女友手机企图用其身份再申请网贷但因人脸识别提示需眨眼只好放弃再假冒女友身份谎称出门散心天衣无缝焚尸后却因这个细节被抓详细男子拒绝分手杀死女友竟还用其遗容申请网贷,1024,6761,433
52,1618051664,头条新闻,180254,1588,77585671,4407325479197111,2019-08-20,黑衣人澳门集会未遂被带走有人见到警察就落荒而逃早前有网民发起月日在澳门议事亭前集会声称反对香港警察暴力对待市民被澳门警方拒绝日晚却仍有数十人聚集多数身穿黑色衣服澳门警方将男女共人带走调查其中包括一名香港居民当时有部分人见到警察就落荒而逃全文,381,3641,198
53,1618051664,头条新闻,180254,1588,77585671,4407317527304388,2019-08-20,公交车斗气别车多次别停宝马北京交警正调查将严处近日一段北京公交车与宝马车斗气飙车的视频在网络上热传视频中公交车与宝马车出现多次轧白实线变道急刹别车的危险驾驶行为北京交警北京交警通报今日有网民发布视频反映一辆公交车与一辆宝马车在道路上相互别车并向交管部门全文,701,2062,198
54,1618051664,头条新闻,180254,1588,77585671,4407311894090463,2019-08-20,奥巴马转行拍电影居然讲了曹德旺的故事媒体报道奥巴马夫妇今年月在圣丹斯电影节上购买了影片美国工厂奥巴马出任制片人这部电影将于月日在奈飞和部分院线上线美国工厂是一部纪录片讲述的是中美经济交流的故事奥巴马拍电影讲曹德旺的故事奥巴马转行拍电影居然讲了曹德旺的故事,93,734,119
55,1618051664,头条新闻,180254,1588,77585671,4407305963691169,2019-08-20,回访香港一人茶餐厅人流如潮网友建议改名亿人茶餐厅心香港一人茶餐厅女老板李凯瑚最近有点忙这家名为银龙茶餐厅的店从没来过这么多顾客月她参加了支持警察集会后将撑警标语贴在店墙一些示威者发现后抹黑这家店小店生意下滑李凯瑚却说撑警我不后悔最近中国内地全文,632,13622,623
56,1618051664,头条新闻,180254,1588,77585671,4407300426733170,2019-08-20,中国游客在老挝发生严重车祸已确认人遇难人失踪据领事之声领事之声经核实车上共有名中国公民经老方连夜搜救已确认人遇难人失踪人被送往多家医院救治驻琅勃拉邦总领馆总领事率领的工作组正在现场协调搜救救援工作仍在紧张进行,110,179,52
57,1618051664,头条新闻,180254,1588,77585671,4407297603913630,2019-08-20,男子触电被困电线杆家属边录视频边要求消防员带电救人月日时许河南周口淮阳县一男子安装网线时触电被困消防员到场发现未断电便联系断电但家属情绪激动地边录视频边喊道有电也得救带电你救不救指挥员坚持断电后再施救将男子救下送医中国消防中国消防中国消防的微博视频,774,6048,136
58,1618051664,头条新闻,180254,1588,77585671,4407291585198546,2019-08-20,载人旅游大巴车在老挝翻车已致名中国人死亡疑因刹车失灵月日下午时分一辆载有中国游客的旅游大巴在距离老挝琅勃拉邦市约公里处发生严重交通事故上述大巴车上共载有人包括名中国公民和名老方人员截至日凌晨在名中国公民中已发现人死亡人被送往医院救治全文,134,450,119
59,1618051664,头条新闻,180254,1588,77585671,4407287995046953,2019-08-20,我爱中国麒麟呈祥茶浓酒香桂东新城和谐故乡贺州地处湘粤桂三省交界地是广西重点林区之一森林覆盖率高达这里有近千年历史的黄姚古镇等旅游胜地以及瑶族壮族苗族多姿多彩的民族风情距新中国成立周年纪念日还有天说说看你心中的最美古镇在哪里全文,48,321,48
60,1618051664,头条新闻,180254,1588,77585671,4407285499819459,2019-08-20,华人大妈出手追打分裂分子近日澳大利亚悉尼一男子举牌支持乱港分裂分子华人大妈拎包追打感受下大妈的战斗力加油网友你大妈还是你大妈自己摔得啊可别赖我大妈人民日报的微博视频,998,8530,466
61,1618051664,头条新闻,180254,1588,77585671,4407281603211150,2019-08-20,华为回应美国延长实体清单再次证明该决定与美国国家安全毫无关系针对美国商务部延期临时通用许可证华为公司回应华为反对美国商务部将另外家华为实体列入实体清单美国选择在这个时间点做出这个决定再次证明该决定是政治驱动的结果与美国国家安全毫无关系央视新闻央视新闻,119,553,57
62,1618051664,头条新闻,180254,1588,77585671,4407280440727876,2019-08-20,大陆小伙怼台湾媒体金句频出阴险近日台湾媒体街头采访大陆游客遭灵魂拷问台湾迟早要统一发展了二十多年还这么差还努力啥呀细心网友发现小伙说的大陆字幕竟被改成中国鄙视网友怪不得发展不行心思都花在耍小聪明上了迟早榨菜都得靠大陆扶贫全文,19546,541691,12503
63,1618051664,头条新闻,180254,1588,77585671,4407275390793126,2019-08-20,代驾大姐救下醉酒少女路遇醉酒少女险遭捡尸东北代驾大姐出手相助暖视频近日一醉酒女子在北京工人酒吧街附近险遭名外籍男子捡尸此时正好被路过接单的滴滴代驾司机胡彦平遇见面对外籍男子的不法行为代驾大姐霸气出手甭跟我说英语一个字都不懂现在就等警察来为最全文,1657,20040,856
64,1618051664,头条新闻,180254,1588,77585671,4407269267178466,2019-08-20,章莹颖家人设立基金会对女儿生命最恰当的纪念月日章莹颖家人宣布在伊利诺伊州大学以女儿名字设立基金会来帮助发生意外事故的留学生家庭称此为对女儿的生命最恰当的纪念章莹颖父亲说无法描述没有带莹颖回家的痛苦不希望任何家庭经历这类悲剧章莹颖弟弟代读章莹颖未婚夫的全文,1058,18139,450
65,1618051664,头条新闻,180254,1588,77585671,4407263982535246,2019-08-20,打付国豪的女子被拘打付国豪的还有她拘了据香港东网日报道警方经过进一步调查后日于青衣再拘捕一名姓毕岁女子以涉嫌非法禁锢及伤人将其扣留调查报道称被捕女子为自称旺角占领区女村长的鸠呜团女常客毕慧芬综合多家港媒报道毕慧芬年月全文,435,1853,124
66,1618051664,头条新闻,180254,1588,77585671,4407257791612334,2019-08-20,早分享每天坚持个一健康长寿陪着你爱你有科学家研究人类寿命或可达岁这是科学家根据细胞学胚胎学遗传工程学神经学基因学等学说研究出的成果为什么大部分人没有达到这个标准呢最主要的一个原因就是不重视保健每天坚持个一健康长寿陪着你速速收藏,318,1846,1423
67,1618051664,头条新闻,180254,1588,77585671,4407250602844809,2019-08-20,岁女护士整形医院内死亡家属医院无相应手术资质涉嫌造假文件思考月日河南南阳岁眼科护士在宛和医疗整形医院接受整容手术随后在医院内死亡死者家属表示涉事机构涉嫌假造文件且无相应手术资质目前整容医院被查封涉事人员被带走调查卫健局介入调查一手一手全文,2141,13414,493
68,1618051664,头条新闻,180254,1588,77585671,4407217358805031,2019-08-20,美国试射中程陆基巡航导弹该武器曾在中导条约禁止范围之列,246,1332,122
69,1618051664,头条新闻,180254,1588,77585671,4407197393603826,2019-08-20,沈阳一对男女持工具抓狗自称来自控犬办警方已介入调查日沈阳铁西区北一路附近一男一女驾驶皮卡车使用长柄铁钳和木棒抓住一只狗目击者上前阻止并拍下视频目击者称他们先是自称控犬办的而后又说是狗主人被揭穿后放开小狗离开了现场新京报我们视频的秒拍视频,1101,4121,270
